author_id;label;first_name;last_name;institutes;publications
NA;Friedrich Hubalek;Friedrich;Hubalek;Institute for Data, Process and Knowledge Management;2
NA;Friedrich Jergitsch;Friedrich;Jergitsch;Institute for Austrian and International Tax Law;1
NA;Friedrich Kunz;Friedrich;Kunz;Research Institute for Regulatory Economics;1
NA;Friedrich Leisch;Friedrich;Leisch;Institute for Spatial and Social-Ecological Transformations (Novy);59
NA;Friedrich Leisch;Friedrich;Leisch;Research Institute for Spatial and Real Estate Economics;59
NA;Friedrich Leisch;Friedrich;Leisch;Institute for Production Management (Taudes);59
NA;Friedrich Leisch;Friedrich;Leisch;Institute for Statistics and Mathematics;59
NA;Friedrich Leisch;Friedrich;Leisch;Institute for Marketing and Customer Analytics;59
NA;Friedrich Leisch;Friedrich;Leisch;Institute for Data, Process and Knowledge Management;59
NA;Friedrich Leisch;Friedrich;Leisch;Mathematical Methods in Statistics;59
NA;Friedrich Leisch;Friedrich;Leisch;Research Institute for Computational Methods;59
NA;Friedrich Leisch;Friedrich;Leisch;Institute for Small Business Management and Entrepreneurship;59
NA;Friedrich Leisch;Friedrich;Leisch;Vienna University of Economics and Business;59
NA;Friedrich Nadler;Friedrich;Nadler;Institute for Transport and Logistics Management;1
NA;Friedrich Nadler;Friedrich;Nadler;Research Institute for Supply Chain Management;1
NA;Friedrich Pötscher;Friedrich;Pötscher;Institute for Social Policy;1
NA;Friedrich Rauch;Friedrich;Rauch;Department of Economics (Sausgruber);1
NA;Friedrich Rödler;Friedrich;Rödler;Institute for Austrian and International Tax Law;3
NA;Friedrich Rödler;Friedrich;Rödler;Business Taxation Group;3
NA;Friedrich Rödler;Friedrich;Rödler;Institute for Strategic Management;3
NA;Friedrich Rüffler;Friedrich;Rüffler;Civil Law and Civil Procedure Group VI (Told);8
NA;Friedrich Schmidt-Bleek;Friedrich;Schmidt-Bleek;Competence Center for Sustainability Transformation and Responsibility;1
NA;Friedrich Schwandt;Friedrich;Schwandt;Institute for Retailing & Data Science;5
NA;Friedrich Wagner;Friedrich;Wagner;NA;1
NA;Friedrich  Graf von Westphalen;Friedrich ;Graf von Westphalen;Civil Law and Civil Procedure Group V (Civil, Business and Insolvency Law);1
NA;Friedrich G. Schneider;Friedrich G.;Schneider;NA;5
NA;Friedrich P. Starkl;Friedrich P.;Starkl;Research Institute for Supply Chain Management;4
NA;Friedrich P. Starkl;Friedrich P.;Starkl;Institute for Production Management;4
NA;Friedrich P. Starkl;Friedrich P.;Starkl;Institute for Transport and Logistics Management;4
NA;Friedrich P. Starkl;Friedrich P.;Starkl;Competence Center for Sustainability Transformation and Responsibility;4
NA;Friedrich P. Starkl;Friedrich P.;Starkl;Institute for Production Management (Reiner);4
NA;Friewald Nils;Friewald;Nils;Institute for Finance, Banking and Insurance;1
NA;Frincasco Di Biase;Frincasco;Di Biase;Institute for Spatial and Social-Ecological Transformations (Essletzbichler);1
NA;Fritjof Lammers;Fritjof;Lammers;Institute for Cognition & Behavior;1
NA;Fritz Braun;Fritz;Braun;Institute for Statistics and Mathematics;1
NA;Fritz Gebhard;Fritz;Gebhard;Institute for Managing Sustainability;1
NA;Fritz Hinterberger;Fritz;Hinterberger;Institute for Spatial and Social-Ecological Transformations (Novy);1
NA;Fritz Ohler;Fritz;Ohler;Institute for Spatial and Social-Ecological Transformations (Essletzbichler);1
NA;Fritz Plasser;Fritz;Plasser;Institute for Economic and Social History;1
NA;Fritz Sindermann;Fritz;Sindermann;Department of Economics (Kartal);1
NA;Frédéric Hache;Frédéric;Hache;Institute for Spatial and Social-Ecological Transformations (Novy);2
NA;Frédéric Semet;Frédéric;Semet;Institute for Production Management (Reiner);1
NA;Fröhlich Thomas;Fröhlich;Thomas;Department of Economics (Schmidpeter);1
NA;Fuajang Zhang;Fuajang;Zhang;NA;1
NA;Fujio Toriumi;Fujio;Toriumi;Information Systems and Operations Management;1
NA;Fukunari Kimura;Fukunari;Kimura;Department of Economics (Felbermayr);1
NA;Fulvio Fontini;Fulvio;Fontini;Institute for Data, Energy, and Sustainability;1
NA;Fulvio Gismondi;Fulvio;Gismondi;Institute for Production Management (Taudes);3
NA;Fulvio Gismondi;Fulvio;Gismondi;Research Institute for Computational Methods;3
NA;Fulvio Gismondi;Fulvio;Gismondi;Institute for Data, Process and Knowledge Management (AE Sabou);3
NA;Fuminori Sano;Fuminori;Sano;NA;1
NA;Fuminori Toyasaki;Fuminori;Toyasaki;Institute for Transport and Logistics Management;1
NA;Fuminori Toyasaki;Fuminori;Toyasaki;Department of Global Business and Trade;1
NA;Fuminori Toyasaki;Fuminori;Toyasaki;Information Systems and Operations Management;1
NA;Fuminori Toyasaki;Fuminori;Toyasaki;Institute for Production Management (Reiner);1
NA;Fuminori Toyasaki;Fuminori;Toyasaki;Institute for Production Management;1
NA;Fung Kwan;Fung;Kwan;Institute for Spatial and Social-Ecological Transformations (Essletzbichler);1
NA;Fuster Roberto;Fuster;Roberto;Research Institute for Supply Chain Management;2
NA;Fuster Roberto;Fuster;Roberto;Institute for Transport and Logistics Management;2
NA;Fábio  Duarte;Fábio ;Duarte;NA;2
NA;Félix García;Félix;García;Institute for Data, Process and Knowledge Management (AE Sabou);3
NA;Félix García;Félix;García;Institute for Data, Process and Knowledge Management;3
NA;G Bruton;G;Bruton;Institute for Responsibility and Sustainability in Global Business (Dikova);1
NA;G Gouya;G;Gouya;Research Institute for Health Care Management and Economics;1
NA;G Neulinger;G;Neulinger;Trade and Small and Medium Enterprises;1
NA;G Neulinger;G;Neulinger;Research Institute for Cooperation and Cooperatives;1
NA;G Winkler;G;Winkler;Institute for Austrian and European Labor Law and Social Security Law (Kietaibl);1
NA;G. Abatecola;G.;Abatecola;Competence Center for Emerging Markets and CEE;1
NA;G. Abatecola;G.;Abatecola;Institute for International Business;1
NA;G. Abatecola;G.;Abatecola;Institute for Responsibility and Sustainability in Global Business (Dikova);1
NA;G. Ackerman;G.;Ackerman;Research Institute for Capital Markets;1
NA;G. Ackerman;G.;Ackerman;Institute for Finance, Banking and Insurance;1
NA;G. Agugiaro;G.;Agugiaro;NA;1
NA;G. Artl;G.;Artl;Institute for Transport and Logistics Management;1
NA;G. Bahrenberg;G.;Bahrenberg;Institute for Spatial and Social-Ecological Transformations (Essletzbichler);2
NA;G. Bell;G.;Bell;Institute for Responsibility and Sustainability in Global Business (Dikova);8
NA;G. Bell;G.;Bell;Institute for International Business;8
NA;G. Bell;G.;Bell;Competence Center for Emerging Markets and CEE;8
NA;G. Bell;G.;Bell;Vienna University of Economics and Business;8
NA;G. Beran;G.;Beran;Research Institute for Health Care Management and Economics;2
NA;G. Blaha;G.;Blaha;Gender and Diversity in Organizations;1
NA;G. Blaha;G.;Blaha;Institute for Gender and Diversity in Organizations;1
NA;G. Breitfuss;G.;Breitfuss;Department of Public Management;1
NA;G. Brown;G.;Brown;NA;1
NA;G. Bruton;G.;Bruton;Institute for Responsibility and Sustainability in Global Business (Dikova);7
NA;G. Bruton;G.;Bruton;Competence Center for Emerging Markets and CEE;7
NA;G. Bruton;G.;Bruton;Institute for International Business;7
NA;G. Bruton;G.;Bruton;Vienna University of Economics and Business;7
NA;G. Castagneto Gissey;G.;Castagneto Gissey;NA;1
NA;G. Derflinger;G.;Derflinger;Institute for Data, Process and Knowledge Management (AE Polleres);1
NA;G. Derflinger;G.;Derflinger;Institute for Production Management (Reiner);1
NA;G. Derflinger;G.;Derflinger;Institute for Production Management (Taudes);1
NA;G. Derflinger;G.;Derflinger;Information Technology in Business;1
NA;G. Derflinger;G.;Derflinger;Institute for Data, Process and Knowledge Management (AE Sabou);1
NA;G. Doppelhofer;G.;Doppelhofer;Department of Economics (Crespo Cuaresma);5
NA;G. Doppelhofer;G.;Doppelhofer;Research Institute for Human Capital and Development;5
NA;G. Feichtinger;G.;Feichtinger;Institute for Production Management (Reiner);2
NA;G. Gierke;G.;Gierke;Research Institute for Supply Chain Management;1
NA;G. Gierke;G.;Gierke;Institute for Transport and Logistics Management;1
NA;G. Gouya;G.;Gouya;Research Institute for Health Care Management and Economics;4
NA;G. Guntoro;G.;Guntoro;Institute for Marketing and Customer Analytics;1
NA;G. Harindranath;G.;Harindranath;Research Institute for Computational Methods;3
NA;G. Harindranath;G.;Harindranath;Information Systems and Operations Management;3
NA;G. Harindranath;G.;Harindranath;Institute for Information Management and Control;3
NA;G. Heidinger;G.;Heidinger;Financial Accounting and Auditing Group;1
NA;G. Heinrich;G.;Heinrich;Retailing;1
NA;G. Heinrich;G.;Heinrich;Institute for Marketing and Customer Analytics;1
NA;G. Heinze;G.;Heinze;Research Institute for Health Care Management and Economics;2
NA;G. Hyldig;G.;Hyldig;Institute for Strategy, Technology and Organization;1
NA;G. Jackson;G.;Jackson;Institute for Responsibility and Sustainability in Global Business (Dikova);4
NA;G. Jackson;G.;Jackson;Competence Center for Emerging Markets and CEE;4
NA;G. Jackson;G.;Jackson;Institute for International Business;4
NA;G. Kappel;G.;Kappel;Vienna University of Economics and Business;2
NA;G. Karanikas;G.;Karanikas;Research Institute for Health Care Management and Economics;1
NA;G. Kreiner;G.;Kreiner;Department of Economics (Becker);1
NA;G. Kuhar;G.;Kuhar;Institute for Transport and Logistics Management;1
NA;G. Le Carval;G.;Le Carval;NA;2
NA;G. Löschnigg;G.;Löschnigg;Institute for Austrian and European Labor Law and Social Security Law (Kietaibl);1
NA;G. Martelloni;G.;Martelloni;NA;1
NA;G. Mauerer;G.;Mauerer;Research Institute for Health Care Management and Economics;1
NA;G. Maurer;G.;Maurer;Research Institute for Health Care Management and Economics;8
NA;G. Maurer;G.;Maurer;Interdisciplinary Institute for Management and Organizational Behavior;8
NA;G. McGranahan;G.;McGranahan;Research Institute for Human Capital and Development;1
NA;G. McGranahan;G.;McGranahan;Demography Group;1
NA;G. McGranahan;G.;McGranahan;Institute for Statistics and Mathematics;1
NA;G. Menschik;G.;Menschik;Institute for Spatial and Social-Ecological Transformations (Essletzbichler);1
NA;G. Müller;G.;Müller;Institute for Information Systems and Society;4
NA;G. Müller;G.;Müller;Research Institute for Computational Methods;4
NA;G. Müller;G.;Müller;Information Technology in Business;4
NA;G. Oddou;G.;Oddou;Institute for International Marketing Management;3
NA;G. Parrado;G.;Parrado;NA;1
NA;G. Pruckner;G.;Pruckner;Department of Economics (Weiss);2
NA;G. Reitschuler;G.;Reitschuler;Department of Economics (Crespo Cuaresma);10
NA;G. Reitschuler;G.;Reitschuler;Research Institute for Human Capital and Development;10
NA;G. Sammer;G.;Sammer;Institute for Transport and Logistics Management;1
NA;G. Saval;G.;Saval;Institute for Information Systems and Society;1
NA;G. Saval;G.;Saval;Research Institute for Computational Methods;1
NA;G. Scholl;G.;Scholl;Institute for Managing Sustainability;2
NA;G. Scholl;G.;Scholl;Competence Center for Sustainability Transformation and Responsibility;2
NA;G. Sharpley;G.;Sharpley;Institute for International Business;1
NA;G. Sharpley;G.;Sharpley;Institute for Responsibility and Sustainability in Global Business (Dikova);1
NA;G. Skourtis;G.;Skourtis;Institute for International Marketing Management;1
NA;G. Sorger;G.;Sorger;Department of Economics (Crespo Cuaresma);1
NA;G. Stranner;G.;Stranner;Institute for Transport and Logistics Management;1
NA;G. Stranner;G.;Stranner;Research Institute for Supply Chain Management;1
NA;G. Strunk;G.;Strunk;Institute for Statistics and Mathematics;1
NA;G. Sulz;G.;Sulz;Business Taxation Group;3
NA;G. Sulz;G.;Sulz;Research Institute for International Taxation;3
NA;G. Thury;G.;Thury;Institute for Statistics and Mathematics;1
NA;G. Tragler;G.;Tragler;Institute for Production Management (Reiner);1
NA;G. Viale Pereira;G.;Viale Pereira;NA;1
NA;G. Villa;G.;Villa;Research Institute for Health Care Management and Economics;1
NA;G. Vincelette;G.;Vincelette;Department of Economics (Crespo Cuaresma);5
NA;G. Weibold;G.;Weibold;Institute for Transport and Logistics Management;1
NA;G. Wood;G.;Wood;Institute for Responsibility and Sustainability in Global Business (Dikova);3
NA;G. Wood;G.;Wood;Vienna University of Economics and Business;3
NA;G. Geoffrey Booth;G. Geoffrey;Booth;Finance and Financial Markets;1
NA;G. Hari Harindranath;G. Hari;Harindranath;Institute for Information Management and Control;1
NA;G. Tyge Payne;G. Tyge;Payne;Institute for International Business;2
NA;G. Tyge Payne;G. Tyge;Payne;Institute for Responsibility and Sustainability in Global Business (Dikova);2
NA;G. Tyge Payne;G. Tyge;Payne;Competence Center for Emerging Markets and CEE;2
NA;G.B Hudak;G.B;Hudak;Institute for Statistics and Mathematics;1
NA;G.C Tiao;G.C;Tiao;Institute for Statistics and Mathematics;2
NA;G.C. Tiao;G.C.;Tiao;Institute for Statistics and Mathematics;1
NA;G.D Bruton;G.D;Bruton;Competence Center for Emerging Markets and CEE;1
NA;G.D Bruton;G.D;Bruton;Institute for International Business;1
NA;G.D Bruton;G.D;Bruton;Institute for Responsibility and Sustainability in Global Business (Dikova);1
NA;G.D. Clay;G.D.;Clay;Interdisciplinary Institute for Environment and Economy;2
NA;G.D. Clay;G.D.;Clay;Institute for Spatial and Social-Ecological Transformations (Novy);2
NA;G.D. Clay;G.D.;Clay;Institute for Ecological Economics;2
NA;G.H. Bell;G.H.;Bell;Institute for Statistics and Mathematics;2
NA;G.H. Jeong;G.H.;Jeong;Institute for Marketing and Customer Analytics;1
NA;G.W. Ellis;G.W.;Ellis;Institute for Statistics and Mathematics;1
NA;GERARD DE MELO;GERARD;DE MELO;Institute for Complex Networks;1
NA;Gabar Tamas  Mozol;Gabar Tamas ;Mozol;Institute for Distributed Ledgers and Token Economy;1
NA;Gabor Grothendieck;Gabor;Grothendieck;Institute for Statistics and Mathematics;1
NA;Gabor Hunya;Gabor;Hunya;Department of Economics (Gugler);1
NA;Gabor Tepper;Gabor;Tepper;Retailing;1
NA;Gabor Török;Gabor;Török;Research Institute for CEE Legal Studies;1
NA;Gabriel Banik;Gabriel;Banik;NA;1
NA;Gabriel Baník;Gabriel;Baník;NA;2
NA;Gabriel Cepeda-Carrion;Gabriel;Cepeda-Carrion;NA;1
NA;Gabriel Gamez;Gabriel;Gamez;Institute for Statistics and Mathematics;1
NA;Gabriel Monov;Gabriel;Monov;Retailing;1
NA;Gabriel Pérez-Alcalá;Gabriel;Pérez-Alcalá;Department of Economics (Kartal);1
NA;Gabriel Riva;Gabriel;Riva;Institute for Spatial and Social-Ecological Transformations (Novy);1
NA;Gabriel Schmidinger;Gabriel;Schmidinger;Marketing;1
NA;Gabriel Tomic;Gabriel;Tomic;Institute for Nonprofit Management and Governance;1
NA;Gabriel Unterholzer;Gabriel;Unterholzer;Institute for Data, Process and Knowledge Management (AE Sabou);1
NA;Gabriel Agboola Adetula;Gabriel Agboola;Adetula;NA;3
NA;Gabriel Lins de Holanda Coelho;Gabriel Lins de Holanda;Coelho;NA;2
NA;Gabriela Czarnek;Gabriela;Czarnek;NA;2
NA;Gabriela Flores;Gabriela;Flores;Vienna University of Economics and Business;1
NA;Gabriela Grotkowska;Gabriela;Grotkowska;Interdisciplinary Institute for Management and Organizational Behavior;1
NA;Gabriela Gutierrez O;Gabriela;Gutierrez O;Institute for Change Management and Management Development;3
NA;Gabriela Gutierrez O;Gabriela;Gutierrez O;Competence Center for Sustainability Transformation and Responsibility;3
NA;Gabriela Gutierrez-Huerter O;Gabriela;Gutierrez-Huerter O;Department of Global Business and Trade;2
NA;Gabriela Gutierrez-Huerter O;Gabriela;Gutierrez-Huerter O;Institute for International Business;2
NA;Gabriela Gutierrez-Huerter O;Gabriela;Gutierrez-Huerter O;Institute for Responsibility and Sustainability in Global Business (Chapple);2
NA;Gabriela Hofer;Gabriela;Hofer;NA;2
NA;Gabriela Lovacz;Gabriela;Lovacz;Trade and Small and Medium Enterprises;1
NA;Gabriela Montoya;Gabriela;Montoya;Institute for Data, Process and Knowledge Management (AE Polleres);1
NA;Gabriela Riedl;Gabriela;Riedl;Institute for Sociology and Social Research;1
NA;Gabriela Riedler;Gabriela;Riedler;Vienna University of Economics and Business;25
NA;Gabriela Riedler;Gabriela;Riedler;Personnel Management;25
NA;Gabriela Riedler;Gabriela;Riedler;Institute for Gender and Diversity in Organizations;25
NA;Gabriela Riedler;Gabriela;Riedler;NA;25
NA;Gabriela Riedler;Gabriela;Riedler;Institute for Slavic Languages;25
NA;Gabriela Schaad;Gabriela;Schaad;Institute for Ecological Economics;1
NA;Gabriela Szydlowski;Gabriela;Szydlowski;Institute for Public Management and Governance;1
NA;Gabriela Viale Pereira;Gabriela;Viale Pereira;NA;3
NA;Gabriela Mariana Marcu;Gabriela Mariana;Marcu;NA;2
NA;Gabriela-Mariana Marcu;Gabriela-Mariana;Marcu;NA;1
NA;Gabriele Bozzi;Gabriele;Bozzi;Institute for Complex Networks;1
NA;Gabriele Bräuning;Gabriele;Bräuning;Interdisciplinary Institute for Management and Organizational Behavior;1
NA;Gabriele Colombo;Gabriele;Colombo;Institute for Entrepreneurship and Innovation;1
NA;Gabriele Doblhammer;Gabriele;Doblhammer;Institute for Social Policy;2
NA;Gabriele Drexler;Gabriele;Drexler;Department of Global Business and Trade;1
NA;Gabriele Drexler;Gabriele;Drexler;Institute for International Business (Fisch);1
NA;Gabriele Freischlager;Gabriele;Freischlager;Research Institute for Liberal Professions;1
NA;Gabriele Griehsel;Gabriele;Griehsel;Research Institute for Urban Management and Governance (Madner);1
NA;Gabriele Holzinger;Gabriele;Holzinger;Institute for Austrian and International Tax Law;1
NA;Gabriele Klein-Gleissinger;Gabriele;Klein-Gleissinger;Institute for Slavic Languages;1
NA;Gabriele Lünser;Gabriele;Lünser;Department of Economics (Fellner-Röhling);2
NA;Gabriele Lünser;Gabriele;Lünser;Institute for Markets and Strategy;2
NA;Gabriele Lünser;Gabriele;Lünser;Department of Economics (Sausgruber);2
NA;Gabriele Melischek;Gabriele;Melischek;Vienna University of Economics and Business;1
NA;Gabriele Piccoli;Gabriele;Piccoli;Institute for Statistics and Mathematics;1
NA;Gabriele Sudy;Gabriele;Sudy;Institute for Business Education;2
NA;Gabriele Sudy;Gabriele;Sudy;Competence Center for Empirical Research Methods;2
NA;Gabriele Sudy;Gabriele;Sudy;Management;2
NA;Gabriele Sudy-Kirchner;Gabriele;Sudy-Kirchner;Competence Center for Empirical Research Methods;2
NA;Gabriele Sudy-Kirchner;Gabriele;Sudy-Kirchner;Institute for Business Education;2
NA;Gabriele Tatzl;Gabriele;Tatzl;Institute for Statistics and Mathematics;1
NA;Gabriele Teichmann;Gabriele;Teichmann;Economic and Social History;1
NA;Gabriele Visentin;Gabriele;Visentin;Institute for Ecological Economics;1
NA;Gabriele Weigand;Gabriele;Weigand;Institute for English Business Communication (Mautner);1
NA;Gabriele Wilde;Gabriele;Wilde;NA;1
NA;Gabriele K. Lünser;Gabriele K.;Lünser;Department of Economics (Sausgruber);2
NA;Gabriele K. Lünser;Gabriele K.;Lünser;Department of Economics;2
NA;Gabriella Bagosi;Gabriella;Bagosi;Institute for Social Policy;1
NA;Gabriella Bagosi;Gabriella;Bagosi;Research Institute for Economics of Aging;1
NA;Gabriella Bagosi;Gabriella;Bagosi;Research Institute for Health Care Management and Economics;1
NA;Gabriella Conti;Gabriella;Conti;Institute for Statistics and Mathematics;1
NA;Gabriella Csillik;Gabriella;Csillik;Institute for Social Policy;1
NA;Gabriella Erdős;Gabriella;Erdős;Institute for Austrian and International Tax Law;1
NA;Gabriella Mazzon;Gabriella;Mazzon;Department of Business Communication;2
NA;Gabriella Mazzon;Gabriella;Mazzon;Institute for English Business Communication;2
NA;Gaetan Bakalli;Gaetan;Bakalli;Institute for International Business (Puck);1
NA;Gaetan Bakalli;Gaetan;Bakalli;Institute for Financial Research;1
NA;Gaetan Bakalli;Gaetan;Bakalli;Institute for Finance, Banking and Insurance;1
NA;Gaetano Manzi;Gaetano;Manzi;Institute for Austrian and International Tax Law;1
NA;Gage Singer;Gage;Singer;NA;1
NA;Gaggl Philipp;Gaggl;Philipp;Financial Accounting and Auditing Group;1
NA;Gaggl Philipp;Gaggl;Philipp;Research Institute for Liberal Professions;1
NA;Gahr Roland;Gahr;Roland;Institute for International Business (Zapkau);1
NA;Galia Feit;Galia;Feit;Institute for Nonprofit Management and Governance;1
NA;Galileo Sartor;Galileo;Sartor;NA;1
NA;Galina Goncharenko;Galina;Goncharenko;Institute for Organization Studies;2
NA;Galina Goncharenko;Galina;Goncharenko;Research Institute for Urban Management and Governance;2
NA;Galina Goncharenko;Galina;Goncharenko;Research Institute for Urban Management and Governance (Meyer);2
NA;Galit Shmueli;Galit;Shmueli;Institute for Entrepreneurship and Innovation;2
NA;Galit Shmueli;Galit;Shmueli;NA;2
NA;Gallina Vincelette;Gallina;Vincelette;Competence Center for Sustainability Transformation and Responsibility;2
NA;Gallina Vincelette;Gallina;Vincelette;Department of Economics (Crespo Cuaresma);2
NA;Gallina A. Vincelette;Gallina A.;Vincelette;Department of Economics (Badinger);3
NA;Gallina A. Vincelette;Gallina A.;Vincelette;Department of Economics (Crespo Cuaresma);3
NA;Gallina A. Vincelette;Gallina A.;Vincelette;Research Institute for Human Capital and Development;3
NA;Gallina A. Vincelette;Gallina A.;Vincelette;Competence Center for Sustainability Transformation and Responsibility;3
NA;Gallina A. Vincelette;Gallina A.;Vincelette;Vienna University of Economics and Business;3
NA;Gallina Andronova Vincelette;Gallina Andronova;Vincelette;Research Institute for Human Capital and Development;1
NA;Gallina Andronova Vincelette;Gallina Andronova;Vincelette;Competence Center for Sustainability Transformation and Responsibility;1
NA;Gallina Andronova Vincelette;Gallina Andronova;Vincelette;Department of Economics (Crespo Cuaresma);1
NA;Gammelgaard Britta;Gammelgaard;Britta;Department of Global Business and Trade;1
NA;Gamze Unlu;Gamze;Unlu;NA;1
NA;Gamze Ünlü;Gamze;Ünlü;NA;1
NA;Gang Gong;Gang;Gong;Institute for Spatial and Social-Ecological Transformations (Novy);1
NA;Gang Li;Gang;Li;NA;1
NA;Garaus Marion;Garaus;Marion;Institute for Retailing & Data Science;1
NA;Garaus Marion;Garaus;Marion;Marketing;1
NA;Garry Bruton;Garry;Bruton;Vienna University of Economics and Business;2
NA;Garry Bruton;Garry;Bruton;Institute for Responsibility and Sustainability in Global Business (Dikova);2
NA;Garry Bruton;Garry;Bruton;Department of Global Business and Trade;2
NA;Gary Bolton;Gary;Bolton;NA;4
NA;Gary Bolton;Gary;Bolton;Institute for Markets and Strategy;4
NA;Gary Bolton;Gary;Bolton;Competence Center for Experimental Research;4
NA;Gary Bruton;Gary;Bruton;Institute for International Business;1
NA;Gary Bruton;Gary;Bruton;Institute for Responsibility and Sustainability in Global Business (Dikova);1
NA;Gary Bruton;Gary;Bruton;Competence Center for Emerging Markets and CEE;1
NA;Gary Gates;Gary;Gates;Department of Economics (Schmidpeter);1
NA;Gary Hill;Gary;Hill;NA;2
NA;Gary Hill;Gary;Hill;Institute for Spatial and Social-Ecological Transformations (Novy);2
NA;Gary Knight;Gary;Knight;Department of Global Business and Trade;1
NA;Gary Knight;Gary;Knight;Institute for International Business;1
NA;Gary Knight;Gary;Knight;Institute for International Business (Zapkau);1
NA;Gary Kokk;Gary;Kokk;Institute for Responsibility and Sustainability in Global Business (Stahl);1
NA;Gary Koop;Gary;Koop;NA;6
NA;Gary Koop;Gary;Koop;Department of Economics (Becker);6
NA;Gary Oddou;Gary;Oddou;Competence Center for Sustainability Transformation and Responsibility;2
NA;Gary Oddou;Gary;Oddou;Institute for Responsibility and Sustainability in Global Business (Stahl);2
NA;Gary Rhoades;Gary;Rhoades;Institute for Higher Education Management;1
NA;Gary Simpson;Gary;Simpson;Institute for Transport and Logistics Management;2
NA;Gary K. Gary K. Jones;Gary K.;Gary K. Jones;Institute for Business Policy and Planning;1
NA;Gary P. Tchat;Gary P.;Tchat;Institute for Data, Process and Knowledge Management (AE Polleres);1
NA;Gary P. Tchat;Gary P.;Tchat;Institute for Data, Process and Knowledge Management (AE Sabou);1
NA;Gary R. Oddou;Gary R.;Oddou;Institute for Responsibility and Sustainability in Global Business (Stahl);3
NA;Gary R. Oddou;Gary R.;Oddou;Competence Center for Sustainability Transformation and Responsibility;3
NA;Gaston Burek;Gaston;Burek;Institute for Complex Networks;8
NA;Gaurav Ganti;Gaurav;Ganti;NA;1
NA;Gauthier Blanluet;Gauthier;Blanluet;Institute for Austrian and International Tax Law;1
NA;Gauthier Vermandel;Gauthier;Vermandel;Department of Economics (Crespo Cuaresma);2
NA;Gavin Brown;Gavin;Brown;Economic and Social Geography (theoratical and applied);2
NA;Gavin Murphy;Gavin;Murphy;Institute for Spatial and Social-Ecological Transformations (Novy);1
NA;Gavin Murphy;Gavin;Murphy;Research Institute for Spatial and Real Estate Economics;1
NA;Gavin Yamey;Gavin;Yamey;Department of Economics (Crespo Cuaresma);2
NA;Gazi Islam;Gazi;Islam;Institute for Organization Studies;1
NA;Gazi Islam;Gazi;Islam;Management;1
NA;Gazi Islam;Gazi;Islam;Research Institute for Urban Management and Governance (Meyer);1
NA;Gaël Plumecocq;Gaël;Plumecocq;Institute for Spatial and Social-Ecological Transformations (Novy);2
NA;Gaël Plumecocq;Gaël;Plumecocq;Institute for Ecological Economics;2
NA;Geert Duysters;Geert;Duysters;Institute for Strategy, Technology and Organization;1
NA;Geert Hofstede;Geert;Hofstede;Europainstitut (eh. Fink);1
NA;Geert Poels;Geert;Poels;Institute for Data, Process and Knowledge Management (AE Sabou);1
NA;Geert Jan Witkamp;Geert Jan;Witkamp;NA;1
NA;Geert-Jan Houben;Geert-Jan;Houben;Institute for Complex Networks;1
NA;Geeta Rani Duppati;Geeta Rani;Duppati;Institute for Corporate Governance;1
NA;Geir Hoidal Bjonnes;Geir Hoidal;Bjonnes;Institute for International Business (Puck);1
NA;Geir Hoidal Bjonnes;Geir Hoidal;Bjonnes;Institute for Financial Research;1
NA;Geir Hoidal Bjonnes;Geir Hoidal;Bjonnes;Institute for Finance, Banking and Insurance;1
NA;Gema Carmona-Garcia;Gema;Carmona-Garcia;Institute for Ecological Economics;1
NA;Gemma Carr;Gemma;Carr;NA;2
NA;Gemma Di Federico;Gemma;Di Federico;NA;1
NA;Gemma Donnelly-Cox;Gemma;Donnelly-Cox;Institute for Nonprofit Management and Governance;3
NA;Gemma Donnelly-Cox;Gemma;Donnelly-Cox;Management;3
NA;Gemma Donnelly-Cox;Gemma;Donnelly-Cox;Competence Center for Nonprofit Organizations and Social Entrepreneurship;3
NA;Genady E. Pisarevsky;Genady E.;Pisarevsky;Institute for Transport and Logistics Management;1
NA;Genady E. Pisarevsky;Genady E.;Pisarevsky;Research Institute for Supply Chain Management;1
NA;Genc Alimehmeti;Genc;Alimehmeti;Interdisciplinary Institute for Management and Organizational Behavior;1
NA;Genevieve Giuliano;Genevieve;Giuliano;Institute for Spatial and Social-Ecological Transformations (Novy);1
NA;Genevieve Giuliano;Genevieve;Giuliano;Research Institute for Spatial and Real Estate Economics;1
NA;Genevieve Giuliano;Genevieve;Giuliano;Institute for Spatial and Social-Ecological Transformations (Essletzbichler);1
NA;Genevieve Giuliano;Genevieve;Giuliano;Demography Group;1
NA;Genevieve Giuliano;Genevieve;Giuliano;Institute for Statistics and Mathematics;1
NA;Genevieve Giuliano;Genevieve;Giuliano;Research Institute for Human Capital and Development;1
NA;Gennady Pisarevsky;Gennady;Pisarevsky;Institute for Transport and Logistics Management;1
NA;Gennady Pisarevsky;Gennady;Pisarevsky;Research Institute for Supply Chain Management;1
NA;Gennady Pisarevsky;Gennady;Pisarevsky;Institute for Transport and Logistics Management;1
NA;Gennardy Pisarevskiy;Gennardy;Pisarevskiy;Institute for Transport and Logistics Management;1
NA;Gennardy Pisarevskiy;Gennardy;Pisarevskiy;Research Institute for Supply Chain Management;1
NA;Geoff Heal;Geoff;Heal;Institute for Ecological Economics;1
NA;Geoff Tranter;Geoff;Tranter;Institute for English Business Communication (Köster);2
